;Overig;Temperatuur;Overig;Overig;Vochtigheid;Overig;Luchtflow;Luchtflow;Overig;Overig;Overig;Overig;Overig;Temperatuur;Temperatuur;Overig;Temperatuur;Overig;Overig;Overig;Overig;Overig;Overig;Efficiëntie;Energie;Temperatuur;Temperatuur;Overig;Overdruk;Temperatuur;Cascade;Overig;Vochtigheid;Sproeinozzles;Temperatuur;Temperatuur;Vochtigheid;Water;Temperatuur;Cascade;Cascade;Cascade;Energie;Cascade;Efficiëntie;Energie;Overig;Efficiëntie;Energie;Efficiëntie;Toevoer;Energie;Energie
;wind__m_s_1;temp_outdoor__degC;sol_ghi__W_m_2;Air_outdoor__Pa;humidity_outdoor_rel__0;occupancy__perc;air_flow_office_set__m3_s_1;air_flow_office__m3_s_1;tijd met tijdzone;azimut;elevatie;instralingsfactor;solar_chimney__W_m_2;temp_air_chimney_out__degC;temp_air_chimney_average__degC;chimney_draft__Pa;temp_air_heat_recovery_in__degC;wind_ventec_inflow__m_s_1;wind_venturi_accelerated__m_s_1;ejector__m_s_1;wind_venturi_pressure_coefficient__0;venturi_draft__Pa;exhaust_fan__Pa;eta_fan_exh__W0;e_fan_exh__W;temp_overpressure_in__degC;temp_overpressure_out__degC;wind_overpressure_inflow__m_s_1;overpressure_room_gain__Pa;temp_air_cascade_in__degC;cascade_air__m_s_1;total_droplet_velocity__m_s_1;humidity_cascade_in_abs__gr_kg_1;nozzles__0;temp_air_cascade_out__degC;temp_water_cascade_out__degC;humidity_cascade_out_abs__gr_kg_1;water_cascade__kg_s_1;temp_air_cascade_average__degC;cascade_gain_hydro__Pa;cascade_gain_therm__Pa;cascade_gain__Pa;e_cascade_water_pump__W;cascade_heat_pump_is_heating__sign;cop_cascade_heat_pump__W0;e_cascade_heat_pump__W;post_cascade_heat_pump_is_heating__sign;cop_post_cascade_heat_pump__W0;e_post_cascade_heat_pump__W;eta_fan_supply__W0;supply_fan__Pa;e_fan_supply__W;e__ewf_total__W
2579;3,0;13,5;922,2222222222222;101470,0;0,55;50;10,0;10,0;2023-04-18 12:00:00+02:00;144,94358157350433;43,81978645626305;0,5906277372820301;544,6900243823167;22,466186177904213;21,733093088952106;3,993234440127145;22,466186177904213;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;97,1252080014368;0,5333333333333333;1821,09765002694;13,5;13,5;3,0702894529183515;4,543658470506205;17,983093088952106;2,962962962962963;4,136783962962962;5,326817020090297;1,0;17,104468976887684;12,068891973165004;5,595754326389707;0,7;17,25090632889842;5,859870586353774;1,8599986885320408;7,719869274885815;169,75125066666666;1,0;4,5;606,0064864431861;1,0;4,5;2414,819304511762;0,5333333333333333;137,73647225460797;2582,5588547738994;7594,233546422453
2580;3,0;14,9;841,6666666666666;101410,0;0,45;50;10,0;10,0;2023-04-18 13:00:00+02:00;165,38549746219766;47,68954804279477;0,6513679680863574;548,2347064726841;22,48267736533072;21,741338682665358;3,301982718115763;22,48267736533072;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;97,81645972344818;0,5333333333333333;1834,0586198146534;14,9;14,9;3,0702894529183515;4,543658470506205;18,0;2,962962962962963;4,136783962962962;4,749637817548855;1,0;17,090736233813335;11,764310335840246;5,054320332070115;0,7;17,242280194844444;5,859870586353774;1,1558786250899247;7,0157492114436995;169,75125066666666;1,0;4,5;804,241752975797;1,0;4,5;2451,849951383814;0,5333333333333333;138,44059231805008;2595,761105963439;7855,662680804371
2581;2,0;15,0;522,2222222222222;101390,0;0,4;80;16,0;16,0;2023-04-18 14:00:00+02:00;187,4502780224591;48,27861732262181;0,6598905661639076;344,6095178855962;21,581588085894907;21,290794042947454;3,0398521714963396;21,581588085894907;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;98,0632993056635;0,6613333333333333;2372,4991767499237;15,0;15,0;2,0468596352789015;0,0;18,0;4,7407407407407405;5,914561740740741;4,247748582123846;3,0;17,127687494896797;11,866363972227127;4,694837375422171;2,0999999999999996;17,273072912413998;12,29559503945463;1,1212177366504252;13,416812776105056;509,25375199999985;1,0;4,5;2213,4621320941264;1,0;4,5;3763,5360875729957;0,6613333333333333;136,58318722389495;3304,4319489652007;12163,183097382247
2582;2,0;13,9;344,44444444444446;101360,0;0,6;80;16,0;16,0;2023-04-18 15:00:00+02:00;208,66337417994367;45,4455579238386;0,6156093057133928;212,04320530127976;21,347620391688256;21,173810195844126;3,5297391966426246;21,347620391688256;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;97,57341228051722;0,6613333333333333;2360,647071302836;13,9;13,9;2,0468596352789015;0,0;17,62381019584413;4,7407407407407405;5,914561740740741;5,956209698423582;2,0;17,026241000968323;12,487718420354977;6,160406029242904;1,4;17,125835866780957;8,19706335963642;1,5980860618777593;9,795149421514179;339,5025013333333;1,0;4,5;666,8312402063752;1,0;4,5;4201,220447964456;0,6613333333333333;140,20485057848583;3392,0528365762702;10960,254097383271
2583;3,0;14,200000000000001;341,66666666666663;101350,0;0,63;80;16,0;16,0;2023-04-18 16:00:00+02:00;227,22955594194062;39,823093256294726;0,5215374601493312;178,19196555102147;21,28964340688849;21,144821703444244;3,366905135840594;21,28964340688849;1,7546621581200177;2,1933276976500222;2,1947873799725652;0,6384575263160567;1,8505299065186922;98,48362477067809;0,6613333333333333;2382,6683412260827;14,200000000000001;14,200000000000001;3,0702894529183515;4,543658470506205;17,744821703444245;4,7407407407407405;5,914561740740741;6,370466190851798;2,0;17,145766051202827;12,681241012633226;6,551405621932542;1,4;17,245608659909728;8,19706335963642;1,5066042401945463;9,703667599830966;339,5025013333333;1,0;4,5;414,9250320888034;1,0;4,5;3685,537321453148;0,6613333333333333;135,75267392966282;3284,3388853950682;10106,972081496435
2584;5,0;12,9;277,77777777777777;101350,0;0,65;50;10,0;10,0;2023-04-18 17:00:00+02:00;242,96314547508655;32,333754327674264;0,3840820398160093;106,68945550444703;21,255259679556772;21,127629839778386;4,00718270819996;21,255259679556772;2,92443693020003;3,6555461627500376;1,3717421124828533;0,11135988574755495;0,8965827381198139;96,88940002991986;0,5333333333333333;1816,6762505609972;12,9;12,9;5,1171490881972534;12,621273529183908;17,077629839778385;2,962962962962963;4,136783962962962;6,065702161335939;1,0;16,360416522475596;12,245216171361621;6,285231006295842;0,7;16,479952075359392;5,859870586353774;1,7836848400991143;7,643555426452888;169,75125066666666;1,0;4,5;491,24686162579644;1,0;4,5;4421,173282332945;0,5333333333333333;129,73517104436323;2432,5344570818106;9331,382102268215
2585;3,0;11,9;83,33333333333333;101350,0;0,63;42;8,4;8,4;2023-04-18 18:00:00+02:00;256,56620407327097;23,774474223000425;0,21260669085294698;17,71722423774558;21,009126992598087;21,004563496299042;4,45170210563893;21,009126992598087;1,7546621581200177;2,1933276976500222;1,1522633744855968;0,292180065707795;0,8468659658547334;96,3951638602158;0,4992;1622,0340072632468;11,9;11,9;3,0702894529183515;4,543658470506205;16,454563496299045;2,488888888888889;3,6627098888888887;5,523734502790086;1,0;15,625803157527907;11,71001531642248;5,852746107974292;0,7;15,763929880656427;6,618328888182941;1,936716454797363;8,555045342980304;169,75125066666666;1,0;4,5;839,5793647248536;1,0;4,5;5377,7426183509;0,4992;136,9012961865135;2303,6275800615254;10312,734821067192
2586;3,0;10,100000000000001;11,11111111111111;101350,0;0,64;33;6,6;6,6;2023-04-18 19:00:00+02:00;268,8865341732116;14,739864886675093;0,01879291924237784;0,20881021380419823;20,927055807932824;20,963527903966412;5,3462537359429065;20,927055807932824;1,7546621581200177;2,1933276976500222;0,9053497942386831;0,16257957637439924;0,4712269115315138;95,12497317558861;0,4608;1362,4670637128575;10,100000000000001;10,100000000000001;3,0702894529183515;4,543658470506205;15,513527903966413;1,9555555555555555;3,129376555555555;5,009124495517131;4,0;13,429079327533124;11,302974919041516;6,733601552401739;2,8;13,776487423605337;30,98510931659125;1,8673204668253092;32,85242978341656;679,0050026666667;1,0;4,5;4417,997384098852;1,0;4,5;8134,888851752438;0,4608;112,60391174607722;1612,8164442797517;16207,174746510565
2587;3,0;8,9;0,0;101340,0;0,7000000000000001;25;5,0;5,0;2023-04-18 20:00:00+02:00;280,66603588176423;5,726041929845195;0,0;0,0;20,892366491085323;20,946183245542663;5,953845690717761;20,892366491085323;1,7546621581200177;2,1933276976500222;0,6858710562414266;0,013380281126483928;0,038781922620689475;94,08493623190293;0,4266666666666667;1102,5578464676123;8,9;8,9;3,0702894529183515;4,543658470506205;14,896183245542662;1,4814814814814814;2,655302481481481;5,074451619348987;3,0;12,822931263601587;11,062239955056834;6,913187174764974;2,0999999999999996;13,168473260591764;27,38786127274863;2,1818426371067603;29,56970390985539;509,25375199999985;1,0;4,5;3783,54107975303;1,0;4,5;6980,04044683512;0,4266666666666667;115,88663761963839;1358,0465346051374;13733,4396596609
2588;2,0;7,7;0,0;101320,0;0,77;17;3,4;3,75;2023-04-18 21:00:00+02:00;292,52640055175397;-3,069208990403098;0,0;0,0;20,843216884631573;20,921608442315787;6,563271469003356;20,843216884631573;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;93,53550330337858;0,4;876,8953434691741;7,7;7,7;2,0468596352789015;0,0;14,271608442315788;1,1111111111111112;2,284932111111111;5,165964888283465;1,0;12,861064536637835;10,497888400858228;6,1913511833249535;0,7;13,09615518758416;10,609076107245393;2,7707457367083776;13,37982184395377;169,75125066666666;1,0;4,5;1628,485433681427;1,0;4,5;5196,470128320724;0,4;136,62017815604622;1280,8141702129333;9152,416326350924
2589;2,0;6,6000000000000005;0,0;101320,0;0,8200000000000001;8;1,6;3,75;2023-04-18 22:00:00+02:00;304,9961919163576;-11,151296889966446;0,0;0,0;20,829891099758804;20,914945549879402;7,134112440861548;20,829891099758804;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;92,96466233152039;0,4;871,5437093580035;6,6000000000000005;6,6000000000000005;2,0468596352789015;0,0;13,714945549879403;1,1111111111111112;2,284932111111111;5,120873918835071;2,0;12,09113669449751;10,622347172159012;6,88664023453605;1,4;12,361771503727825;21,218152214490786;2,9777501166249603;24,195902331115747;339,5025013333333;1,0;4,5;3094,9642676358603;1,0;4,5;5975,017954260345;0,4;125,80409766888425;1179,4134156457899;11460,441848233331
2590;2,0;6,1000000000000005;0,0;101320,0;0,86;0;0,0;3,75;2023-04-18 23:00:00+02:00;318,49773743780815;-17,978720612744127;0,0;0,0;20,823825377237355;20,911912688618678;7,395078449166656;20,823825377237355;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;92,70369632321527;0,4;869,0971530301431;6,1000000000000005;6,1000000000000005;2,0468596352789015;0,0;13,461912688618678;1,1111111111111112;2,284932111111111;5,197345984581893;2,0;11,998799121575786;10,606616239184364;6,920383628302557;1,4;12,2426513827496;21,218152214490786;3,1816047996789076;24,399757014169694;339,5025013333333;1,0;4,5;3115,4410483008155;1,0;4,5;6068,389323258906;0,4;125,6002429858303;1177,502277992159;11569,932303915355
2591;2,0;5,300000000000001;0,0;101280,0;0,88;0;0,0;3,75;2023-04-19 00:00:00+02:00;333,2549787652303;-23,107646401836718;0,0;0,0;20,814109748865008;20,907054874432504;7,814581655186637;20,814109748865008;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;92,28419311719529;0,4;865,1643104737059;5,300000000000001;5,300000000000001;2,0468596352789015;0,0;13,057054874432504;1,1111111111111112;2,284932111111111;5,044793766467454;2,0;11,77060788330197;10,41403627963019;6,812393926635745;1,4;11,985015715157058;21,218152214490786;3,475609611144096;24,693761825634883;339,5025013333333;1,0;4,5;3366,1202418751545;1,0;4,5;6299,135352604561;0,4;125,30623817436512;1174,745982884673;12044,668389171427
2592;2,0;5,0;0,0;101240,0;0,9;0;0,0;3,75;2023-04-19 01:00:00+02:00;349,13519571699294;-26,049842359772185;0,0;0,0;20,810463188487663;20,90523159424383;7,972520123567593;20,810463188487663;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;92,12625464881434;0,4;863,6836373326344;5,0;5,0;2,0468596352789015;0,0;12,905231594243832;1,1111111111111112;2,284932111111111;5,0578590853359175;2,0;11,705581744592173;10,384558642688114;6,813336211530722;1,4;11,905523386200782;21,218152214490786;3,595128421672708;24,813280636163494;339,5025013333333;1,0;4,5;3404,4909543533554;1,0;4,5;6364,889513125664;0,4;125,1867193638365;1173,625494035967;12146,192100180953
2593;2,0;4,9;0,0;101230,0;0,89;0;0,0;3,75;2023-04-19 02:00:00+02:00;5,560542476830875;-26,459831108948848;0,0;0,0;20,809247291099197;20,9046236455496;8,025242338663334;20,809247291099197;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;92,0735324337186;0,4;863,1893665661119;4,9;4,9;2,0468596352789015;0,0;12,854623645549598;1,1111111111111112;2,284932111111111;4,968558776993517;2,0;11,656529905687735;10,317647734908554;6,758503357418921;1,4;11,856212195664712;21,218152214490786;3,623447127893624;24,84159934238441;339,5025013333333;1,0;4,5;3491,5881395554775;1,0;4,5;6414,490528243169;0,4;125,15840065761559;1173,360006165146;12282,130541863236
2594;3,0;5,1000000000000005;0,0;101210,0;0,92;0;0,0;3,75;2023-04-19 03:00:00+02:00;21,69121104329119;-24,284471882523448;0,0;0,0;20,811678898100258;20,905839449050127;7,919835965526401;20,811678898100258;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;91,67084635524198;0,4;859,4141845803935;5,1000000000000005;5,1000000000000005;3,0702894529183515;4,543658470506205;12,955839449050128;1,1111111111111112;2,284932111111111;5,204671914515957;2,0;11,771428036931537;10,48642570097298;6,902083437876703;1,4;11,968829938951302;21,218152214490786;3,5739463087864554;24,79209852327724;339,5025013333333;1,0;4,5;3271,8917364401495;1,0;4,5;6298,3060166716505;0,4;120,66424300621654;1131,2272781832799;11900,341717208805
2595;3,0;4,5;0,0;101180,0;0,9500000000000001;0;0,0;3,75;2023-04-19 04:00:00+02:00;36,83152459202822;-19,789173232751622;0,0;0,0;20,804381848734053;20,902190924367027;8,236512598893533;20,804381848734053;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;91,35416972187484;0,4;856,4453411425766;4,5;4,5;3,0702894529183515;4,543658470506205;12,652190924367027;1,1111111111111112;2,284932111111111;5,164211769239475;2,0;11,621873766249752;10,386903963980181;6,864737355391584;1,4;11,79359329260263;21,218152214490786;3,805496271578204;25,02364848606899;339,5025013333333;1,0;4,5;3401,4380756865976;1,0;4,5;6449,534672042277;0,4;120,43269304342479;1129,0564972821073;12175,97708748689
2596;1,0;3,4000000000000004;8,333333333333332;101180,0;0,97;0;0,0;3,75;2023-04-19 05:00:00+02:00;50,708368677776804;-13,435011296728092;0,0;0,0;20,790987117759844;20,89549355887992;8,820670712717654;20,790987117759844;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;91,32398526026041;0,4;856,1623618149414;3,4000000000000004;3,4000000000000004;1,0234298176394507;0,0;12,095493558879921;1,1111111111111112;2,284932111111111;4,898420045148293;2,0;11,291772475060757;10,087293045237788;6,683711726361994;1,4;11,425725989030617;21,218152214490786;4,209583667522319;25,427735882013103;339,5025013333333;1,0;4,5;3791,438279603363;1,0;4,5;6783,331722270543;0,4;124,57226411798689;1167,864976106127;12938,299841128306
2597;1,0;5,800000000000001;88,88888888888889;101180,0;0,9;0;0,0;3,75;2023-04-19 06:00:00+02:00;63,45080867092864;-5,709441016020435;0,0;0,0;20,820183498277903;20,91009174913895;7,5521089887250366;20,820183498277903;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;92,59254698425303;0,4;868,0551279773722;5,800000000000001;5,800000000000001;1,0234298176394507;0,0;13,310091749138952;1,1111111111111112;2,284932111111111;5,33271255052119;1,0;12,312142611843763;10,339686895031507;6,2924418490902205;0,7;12,478467468059627;10,609076107245393;3,45999357418294;14,069069681428333;169,75125066666666;1,0;4,5;1731,4500048514938;1,0;4,5;5751,537691497803;0,4;135,93093031857165;1274,3524717366092;9795,146546729944
